Session_ID,Customer_ID,Visit_Date,Age,Gender,City,Customer_Type,Previous_Purchases,Device,Traffic_Source,Session_Duration_Min,Pages_Viewed,Products_Viewed,Product_Category,Item_Purchased,Product_Price_INR,Added_to_Cart,Cart_Value_INR,Discount_Offered,Discount_Percent,Discount_Used,Purchased,Purchase_Amount_INR,Payment_Method,Delivery_Type,Review_Rating,Customer_Satisfaction
SES504971,CUST11190,2025-01-15 00:00:00,31,MALE,Delhi,New,1,Mobile,Direct,4.6,5,4,Books,Fiction Book,1747,No,0,No,0,No,No,0,Credit Card,Standard,,
SES505560,CUST11066,2026-06-12 00:00:00,37,FEMALE,Pune,New,0,Mobile,Referral,5.4,15,2,Sports,Cricket Bat,8067,No,0,No,0,No,No,0,UPI,Standard,,
SES503904,CUST10424,2025-03-13 00:00:00,40,MALE,Lucknow,Returning,2,Desktop,Google,6.2,5,3,Home & Kitchen,Table Lamp,4597,Yes,6200,Yes,30,Yes,Yes,4727,Credit Card,Express,4.7,4.8
SES502981,CUST11891,2026-03-06 00:00:00,25,MALE,Pune,New,0,Desktop,Instagram,2.8,5,4,Fashion,Sneakers,1381,Yes,1189,Yes,5,No,Yes,2657,Cash on Delivery,Standard,4.2,3.7
SES500535,CUST11618,2025-03-01 00:00:00,20,MALE,Mumbai,Returning,15,Mobile,Google,8.6,5,4,Electronics,Headphones,16312,No,0,No,0,No,No,0,Cash on Delivery,Standard,,
SES501942,CUST11415,2025-04-13 00:00:00,27,MALE,Mumbai,New,0,Mobile,YouTube,14.9,4,6,Fashion,Jeans,3329,No,0,No,0,No,No,0,UPI,Express,,
SES500089,CUST12147,2026-03-22 00:00:00,29,MALE,Delhi,New,0,Mobile,Direct,17.4,4,4,Books,Fiction Book,1702,No,0,No,0,No,No,0,UPI,Standard,,
SES502465,CUST11448,2025-10-01 00:00:00,30,MALE,Pune,Returning,2,Mobile,Direct,8.8,6,2,Fashion,Jeans,2249,No,0,No,0,No,No,0,Credit Card,Same Day,,
SES500908,CUST11108,2025-08-15 00:00:00,35,FEMALE,Jaipur,New,0,Tablet,Facebook,18.8,12,5,Beauty,Face Wash,4895,Yes,5250,No,0,No,Yes,8055,Debit Card,Express,4,4.3
SES504779,CUST11201,2025-09-29 00:00:00,26,MALE,Chennai,New,0,Tablet,YouTube,20.2,6,6,Fashion,Jeans,4567,Yes,7298,No,0,No,Yes,4442,Credit Card,Express,3.7,4.4
SES502933,CUST11626,2025-05-23 00:00:00,24,MALE,Kolkata,New,0,Desktop,Facebook,10.7,8,3,Fashion,Jacket,3306,No,0,Yes,20,Yes,Yes,6068,UPI,Express,3.1,5
SES501873,CUST12140,2025-02-06 00:00:00,45,MALE,Delhi,New,0,Mobile,Email,10,7,4,Books,Self Help Book,1663,No,0,No,0,No,No,0,UPI,Standard,,
SES502165,CUST10582,2025-07-25 00:00:00,30,MALE,Chennai,New,0,Desktop,YouTube,3.4,6,5,Home & Kitchen,Table Lamp,13518,Yes,27205,No,0,No,Yes,21110,Credit Card,Standard,3.4,4.2
SES502192,CUST11881,2025-09-23 00:00:00,36,MALE,Delhi,New,0,Mobile,Direct,12.7,7,10,Fashion,Kurta,4362,Yes,8275,Yes,5,Yes,No,0,UPI,Standard,,
SES501098,CUST10137,2025-01-23 00:00:00,27,FEMALE,Pune,New,0,Mobile,YouTube,5.2,6,2,Books,Fiction Book,561,Yes,1136,No,0,No,Yes,577,Debit Card,Same Day,5,4.1
SES500801,CUST12137,2025-02-03 00:00:00,52,MALE,Lucknow,New,0,Mobile,YouTube,2.1,5,5,Beauty,Moisturizer,1675,No,0,Yes,25,No,No,0,UPI,Standard,,
SES502485,CUST11969,2025-02-14 00:00:00,40,MALE,Pune,New,0,Desktop,Direct,7,7,1,Fashion,Kurta,3392,No,0,Yes,15,Yes,Yes,4607,Debit Card,Standard,3,4.5
SES505318,CUST10620,2026-02-27 00:00:00,41,FEMALE,Bangalore,New,0,Mobile,YouTube,2.8,13,8,Fashion,Sneakers,438,Yes,768,Yes,25,Yes,No,0,UPI,Standard,,
SES503040,CUST10693,2025-09-15 00:00:00,37,MALE,Kolkata,Returning,11,Mobile,Email,10.4,6,4,Electronics,Headphones,33199,No,0,No,0,No,No,0,Credit Card,Express,,
SES500421,CUST10729,2025-01-28 00:00:00,28,MALE,Bangalore,New,0,Mobile,Direct,3.4,8,9,Electronics,Smart Watch,2746,Yes,4757,No,0,No,Yes,4192,Debit Card,Standard,2.8,4.3
SES505124,CUST11435,2025-01-21 00:00:00,28,FEMALE,Kolkata,New,0,Tablet,Referral,12.6,6,9,Electronics,Wireless Earbuds,18549,Yes,30939,No,0,No,No,0,Net Banking,Express,,
SES503979,CUST11602,2026-06-02 00:00:00,30,MALE,Hyderabad,Returning,12,Mobile,Google,3.2,6,7,Fashion,Kurta,6904,Yes,15555,Yes,5,Yes,Yes,8329,UPI,Standard,4.8,4.4
SES500374,CUST10516,2025-04-01 00:00:00,39,MALE,Delhi,New,0,Mobile,Google,19.7,7,4,Home & Kitchen,Storage Box,9962,No,0,Yes,5,Yes,No,0,Cash on Delivery,Express,,
SES504393,CUST11102,2025-05-11 00:00:00,21,MALE,Mumbai,New,0,Mobile,Direct,25.2,3,4,Books,Business Book,848,Yes,1811,Yes,15,Yes,Yes,1360,Debit Card,Same Day,4.3,4.7
SES505100,CUST10189,2025-06-03 00:00:00,28,MALE,Bangalore,New,0,Mobile,Email,15.4,7,4,Books,Academic Book,1650,Yes,2624,No,0,No,No,0,UPI,Same Day,,
SES504910,CUST11635,2025-12-24 00:00:00,18,FEMALE,Chennai,Returning,15,Desktop,Email,8.6,5,5,Home & Kitchen,Bedsheet,5326,Yes,4930,Yes,5,No,Yes,8735,Wallet,Express,4.5,4.4
SES501352,CUST11702,2026-01-11 00:00:00,38,MALE,Ahmedabad,Returning,8,Desktop,YouTube,1.4,8,4,Beauty,Moisturizer,4862,No,0,Yes,25,No,No,0,Net Banking,Same Day,,
SES505750,CUST10920,2025-04-30 00:00:00,18,FEMALE,Hyderabad,Returning,3,Mobile,Email,4.4,5,10,Fashion,Kurta,5411,Yes,9970,Yes,15,Yes,No,0,UPI,Express,,
SES501903,CUST10624,2025-11-21 00:00:00,18,FEMALE,Lucknow,Returning,15,Mobile,YouTube,5.2,9,7,Fashion,Sneakers,5638,No,0,No,0,No,No,0,cash on delivery,Standard,,
SES501872,CUST12045,2025-10-02 00:00:00,25,MALE,Chennai,New,0,Mobile,Instagram,2.3,6,4,Sports,Running Shoes,2006,No,0,Yes,20,Yes,No,0,Debit Card,Express,,
SES504246,CUST10141,2025-10-02 00:00:00,19,FEMALE,Delhi,New,0,Mobile,Google,10.6,6,5,Beauty,Perfume,3832,Yes,8230,No,0,No,Yes,5766,Cash on Delivery,Express,3.1,3.8
SES502111,CUST11583,2025-12-03 00:00:00,19,FEMALE,Delhi,New,0,Mobile,Facebook,6.1,10,3,Fashion,T-Shirt,4309,Yes,8208,No,0,No,Yes,5378,UPI,Standard,3.8,5
SES502759,CUST10450,2025-06-22 00:00:00,30,MALE,Delhi,Returning,6,Mobile,YouTube,8.7,2,3,Beauty,Face Wash,1207,No,0,Yes,10,Yes,Yes,1362,UPI,Standard,3.6,3.6
SES502448,CUST10194,2026-03-20 00:00:00,50,FEMALE,Delhi,New,0,Mobile,Email,16.8,8,5,Electronics,Bluetooth Speaker,28952,No,0,Yes,25,No,No,0,Debit Card,Standard,,
SES503602,CUST11938,2025-11-06 00:00:00,29,MALE,Chennai,New,0,Mobile,Instagram,7.1,4,2,Books,Academic Book,1025,No,0,Yes,15,Yes,No,0,Credit Card,Standard,,
SES504864,CUST10528,2025-05-26 00:00:00,36,FEMALE,Chennai,New,0,Mobile,Email,8.4,8,4,Books,Academic Book,1453,No,0,Yes,5,Yes,No,0,Debit Card,Standard,,
SES504259,CUST11885,2025-07-28 00:00:00,21,FEMALE,Hyderabad,Returning,14,Mobile,Instagram,18,10,2,Beauty,Face Wash,3519,No,0,Yes,10,Yes,No,0,Credit Card,Standard,,
SES501331,CUST11295,2025-02-27 00:00:00,46,MALE,Kolkata,Returning,6,Mobile,Google,5.8,14,5,Electronics,Power Bank,3720,Yes,5933,No,0,No,Yes,6309,Credit Card,Standard,4,3.7
SES502349,CUST11337,2025-11-23 00:00:00,32,FEMALE,Delhi,Returning,3,Mobile,Facebook,10.4,6,5,Home & Kitchen,Table Lamp,4824,Yes,7048,Yes,10,Yes,Yes,4827,Debit Card,Standard,3.1,5
SES500605,CUST10447,2025-09-07 00:00:00,44,FEMALE,Delhi,Returning,14,Mobile,Email,10.4,4,1,Home & Kitchen,Storage Box,8815,Yes,13034,No,0,No,No,0,UPI,Standard,,
SES502523,CUST10420,2025-02-25 00:00:00,35,MALE,Pune,New,0,Desktop,Google,12.9,11,11,Sports,Dumbbells,9341,Yes,19114,No,0,No,No,0,Wallet,Standard,,
SES504825,CUST12160,2025-10-04 00:00:00,33,MALE,Jaipur,Returning,11,Mobile,Facebook,8.5,8,2,Books,Fiction Book,1263,Yes,1901,Yes,10,Yes,Yes,2108,UPI,Express,3.2,4.3
SES501003,CUST12077,2025-03-28 00:00:00,20,MALE,Bangalore,Returning,2,Mobile,Direct,7,10,3,Electronics,Headphones,5361,No,0,Yes,15,No,Yes,9503,UPI,Standard,5,3.2
SES500182,CUST11735,2025-03-05 00:00:00,34,MALE,Delhi,New,0,Mobile,Direct,21.5,5,4,Books,Biography,1361,Yes,3140,Yes,15,Yes,Yes,1370,Credit Card,Standard,4.7,4.7
SES503850,CUST11997,2025-11-21 00:00:00,27,MALE,Pune,New,0,Mobile,Google,4.6,8,3,Electronics,Power Bank,6010,No,0,No,0,No,No,0,UPI,Standard,,
SES502253,CUST10307,2025-11-06 00:00:00,46,MALE,Delhi,New,0,Mobile,Instagram,11.7,10,6,Fashion,Kurta,2998,Yes,6466,Yes,20,No,Yes,2770,Credit Card,Standard,3.8,4.3
SES501050,CUST10365,2025-11-26 00:00:00,23,FEMALE,Bangalore,New,0,Mobile,YouTube,28.7,7,3,Electronics,Power Bank,27583,No,0,No,0,No,No,0,Cash on Delivery,Standard,,
SES504401,CUST11152,2025-07-14 00:00:00,20,MALE,Kolkata,New,0,Mobile,Facebook,12.2,6,5,Home & Kitchen,Cookware Set,12406,No,0,Yes,10,No,No,0,UPI,Standard,,
SES502030,CUST10449,2025-09-15 00:00:00,18,FEMALE,Pune,New,0,Mobile,Direct,10.7,4,5,Beauty,Moisturizer,2042,No,0,Yes,25,Yes,No,0,Credit Card,Standard,,
SES505826,CUST10688,2025-07-26 00:00:00,37,MALE,Hyderabad,New,0,Desktop,Email,14.8,5,4,Beauty,Shampoo,808,No,0,No,0,No,No,0,Debit Card,Standard,,
SES503434,CUST10721,2026-06-25 00:00:00,42,FEMALE,Lucknow,Returning,10,Desktop,Instagram,15.9,8,5,Books,Biography,2304,Yes,5372,No,0,No,Yes,4287,CREDIT CARD,Standard,4.1,4
SES502641,CUST10341,2025-12-10 00:00:00,18,FEMALE,Pune,New,0,Mobile,Facebook,2.3,6,3,Electronics,Smart Watch,31693,Yes,57661,No,0,No,Yes,38246,Debit Card,Express,4.3,4.3
SES503845,CUST10276,2025-09-11 00:00:00,34,MALE,Kolkata,New,0,Mobile,Facebook,7.6,7,5,Home & Kitchen,Coffee Maker,6562,No,0,Yes,20,Yes,No,0,Credit Card,Express,,
SES503782,CUST11295,2025-04-14 00:00:00,18,FEMALE,Mumbai,New,0,Mobile,Unknown,4.4,4,4,Fashion,T-Shirt,4966,No,0,No,0,No,No,0,cash on delivery,Standard,,
SES500507,CUST11556,2025-11-15 00:00:00,29,FEMALE,Mumbai,Returning,15,Mobile,Instagram,4.9,8,5,Books,Business Book,1152,No,0,No,0,No,Yes,2180,Cash on Delivery,Express,4.6,5
SES500748,CUST10225,2026-01-11 00:00:00,18,MALE,Delhi,New,0,Mobile,Direct,6.2,7,8,Electronics,Wireless Earbuds,3947,No,0,No,0,No,No,0,Debit Card,Standard,,
SES503126,CUST11823,2026-05-25 00:00:00,26,MALE,Bangalore,Returning,14,Mobile,Instagram,6.3,13,3,Electronics,Power Bank,28219,Yes,32481,Yes,15,Yes,Yes,21968,Debit Card,Express,4.2,4.9
SES500260,CUST11061,2025-04-05 00:00:00,22,FEMALE,Kolkata,Returning,9,Desktop,Direct,15.4,9,3,Books,Business Book,700,Yes,1046,No,0,No,Yes,1216,Debit Card,Express,3.7,5
SES500280,CUST10155,2026-06-29 00:00:00,63,MALE,Bangalore,Returning,11,Desktop,Google,6.8,5,4,Fashion,Kurta,4296,No,0,Yes,30,Yes,No,0,UPI,Express,,
SES501296,CUST10763,2025-06-18 00:00:00,29,FEMALE,Chennai,Returning,2,Mobile,Google,9.7,6,4,Fashion,Jeans,2023,No,0,Yes,30,No,No,0,Wallet,Standard,,
SES504569,CUST10650,2026-03-10 00:00:00,24,FEMALE,Hyderabad,New,0,Mobile,Facebook,3.9,7,2,Beauty,Perfume,939,Yes,2234,Yes,10,No,No,0,Credit Card,Express,,
SES500199,CUST12050,2026-03-16 00:00:00,46,FEMALE,Ahmedabad,New,1,Mobile,Direct,18.1,14,2,Fashion,Sneakers,5765,No,0,No,0,No,No,0,UPI,Standard,,
SES501633,CUST10891,2025-10-07 00:00:00,18,FEMALE,Delhi,New,0,Desktop,YouTube,8.3,4,4,Sports,Football,1675,No,0,No,0,No,No,0,Wallet,Standard,,
SES504265,CUST12029,2025-12-02 00:00:00,37,MALE,Chennai,New,0,Desktop,Direct,3.3,7,5,Books,Biography,720,No,0,Yes,20,Yes,No,0,Debit Card,Express,,
SES502593,CUST11830,2026-06-09 00:00:00,32,FEMALE,Jaipur,New,0,Mobile,Google,4.8,7,2,Home & Kitchen,Bedsheet,2519,No,0,No,0,No,No,0,Credit Card,Standard,,
SES501481,CUST12069,2026-04-09 00:00:00,30,FEMALE,Kolkata,Returning,14,Mobile,Google,10.1,4,2,Beauty,Moisturizer,4658,Yes,11566,No,0,No,Yes,7397,Debit Card,Standard,4.7,4.1
SES505073,CUST11463,2025-12-27 00:00:00,31,MALE,Mumbai,New,0,Mobile,YouTube,17,2,2,Beauty,Moisturizer,3373,Yes,4358,No,0,No,Yes,4002,Credit Card,Standard,3.6,4.5
SES504709,CUST12161,2025-06-23 00:00:00,25,MALE,Bangalore,New,0,Desktop,Email,6.6,10,3,Beauty,Moisturizer,909,Yes,1749,Yes,25,Yes,No,0,Credit Card,Express,,
SES501469,CUST11274,2025-01-01 00:00:00,33,FEMALE,Hyderabad,Returning,8,Mobile,Email,6,9,4,Electronics,Wireless Earbuds,24701,Yes,22464,Yes,15,Yes,Yes,29955,Wallet,Express,3.2,2.8
SES500623,CUST10205,2025-08-22 00:00:00,41,FEMALE,Chennai,New,0,Desktop,Instagram,4.5,7,3,Beauty,Face Wash,1611,Yes,1342,Yes,20,No,No,0,Debit Card,Express,,
SES504830,CUST11986,2025-08-19 00:00:00,33,FEMALE,Delhi,New,0,Desktop,Email,4.7,7,6,Electronics,Smart Watch,22137,No,0,Yes,30,Yes,No,0,UPI,Express,,
SES504690,CUST10589,2025-09-14 00:00:00,38,FEMALE,Mumbai,New,0,Tablet,Google,1.3,4,5,Books,Biography,647,No,0,No,0,No,No,0,Credit Card,Standard,,
SES505907,CUST12181,2025-04-13 00:00:00,22,FEMALE,Bangalore,New,0,Mobile,Google,6,5,6,Beauty,Perfume,4274,Yes,3807,No,0,No,No,0,Wallet,Standard,,
SES503670,CUST10406,2026-01-29 00:00:00,31,FEMALE,Delhi,Returning,2,Mobile,Facebook,6.2,4,3,Fashion,Jeans,3780,No,0,Yes,10,No,No,0, UPI ,Express,,
SES505171,CUST10327,2025-05-11 00:00:00,24,FEMALE,Delhi,Returning,10,Desktop,Instagram,9.8,8,3,Home & Kitchen,Coffee Maker,13026,No,0,Yes,5,Yes,No,0,Cash on Delivery,Standard,,
SES500813,CUST11998,2025-03-07 00:00:00,27,FEMALE,Jaipur,New,0,Desktop,Direct,7.7,5,7,Books,Biography,1973,Yes,4010,Yes,30,No,No,0,Debit Card,Express,,
SES504357,CUST10444,2026-06-07 00:00:00,29,FEMALE,Chennai,New,0,Mobile,YouTube,18,11,7,Sports,Yoga Mat,7497,Yes,6790,Yes,15,Yes,Yes,13049,Net Banking,Express,3.9,5
SES502595,CUST11416,2025-08-13 00:00:00,18,FEMALE,Mumbai,New,0,Desktop,Facebook,13,7,4,Beauty,Face Wash,2504,No,0,Yes,5,Yes,Yes,2464,UPI,Standard,3.8,4.7
SES500795,CUST12053,2025-08-09 00:00:00,25,MALE,Lucknow,New,0,Mobile,Instagram,12.9,7,5,Beauty,Lipstick,1434,Yes,1783,No,0,No,Yes,1618,Debit Card,Express,4.9,4
SES502634,CUST10821,2026-02-06 00:00:00,24,FEMALE,Pune,Returning,12,Desktop,Google,4.5,10,3,Sports,Cricket Bat,8777,Yes,17043,No,0,No,Yes,14819,Cash on Delivery,Standard,3.3,3.7
SES503359,CUST10363,2026-05-28 00:00:00,25,MALE,Kolkata,Returning,3,Mobile,YouTube,3.5,7,3,Electronics,Smart Watch,15730,Yes,17537,Yes,25,No,No,0,UPI,Same Day,,
SES503865,CUST10722,2025-03-23 00:00:00,27,MALE,Chennai,Returning,5,Mobile,Direct,2,8,1,Beauty,Perfume,1838,No,0,No,0,No,No,0,Cash on Delivery,Standard,,
SES502836,CUST11737,2026-04-16 00:00:00,27,FEMALE,Hyderabad,New,0,Tablet,Facebook,9.6,5,4,Books,Fiction Book,2114,Yes,5019,No,0,No,Yes,3642,Credit Card,Standard,5,2.1
SES501224,CUST10973,2025-06-03 00:00:00,22,MALE,Ahmedabad,New,0,Mobile,Instagram,11.8,6,7,Fashion,Sneakers,3128,Yes,3298,Yes,10,Yes,Yes,4452,Net Banking,Express,3.8,5
SES501034,CUST10149,2026-06-07 00:00:00,43,MALE,Mumbai,Returning,14,Mobile,Facebook,18.9,5,2,Beauty,Perfume,1600,No,0,Yes,5,No,No,0,Net Banking,Standard,,
SES503940,CUST12131,2025-01-03 00:00:00,24,MALE,Mumbai,New,0,Mobile,Instagram,4.2,3,5,Electronics,Wireless Earbuds,14848,No,0,Yes,20,Yes,No,0,Cash on Delivery,Express,,
SES503190,CUST11507,2025-06-08 00:00:00,27,MALE,Mumbai,New,0,Tablet,Instagram,9.4,6,2,Books,Self Help Book,770,Yes,1657,No,0,No,No,0,Credit Card,Express,,
SES505948,CUST11227,2026-03-11 00:00:00,44,MALE,Pune,Returning,7,Tablet,Direct,11.1,8,3,Electronics,Bluetooth Speaker,12011,Yes,20572,No,0,No,Yes,19567,Cash on Delivery,Standard,2.1,4.7
SES500016,CUST11216,2025-08-07 00:00:00,30,MALE,Hyderabad,Returning,7,Mobile,Facebook,9.3,7,1,Home & Kitchen,Coffee Maker,13101,No,0,Yes,10,Yes,No,0,Cash on Delivery,Standard,,
SES505456,CUST11918,2025-11-15 00:00:00,23,MALE,Mumbai,Returning,6,Tablet,Direct,14.4,6,4,Beauty,Lipstick,1723,Yes,1822,No,0,No,Yes,3334,Credit Card,Express,4,3
SES501164,CUST10807,2025-04-16 00:00:00,18,MALE,Mumbai,Returning,5,Desktop,Email,6.6,2,3,Electronics,Bluetooth Speaker,3100,Yes,7191,No,0,No,Yes,3226,UPI,Express,4.5,3.7
SES501145,CUST10340,2026-06-10 00:00:00,18,FEMALE,Jaipur,Returning,11,Mobile,Direct,5.1,8,5,Sports,Cricket Bat,9756,No,0,No,0,No,Yes,16084,UPI,Standard,3.4,5
SES503856,CUST11800,2025-01-29 00:00:00,38,MALE,Delhi,Returning,10,Mobile,Direct,4.6,8,3,Home & Kitchen,Table Lamp,14349,Yes,21819,No,0,No,Yes,26793,Credit Card,Same Day,4.5,4.6
SES505370,CUST10422,2025-04-12 00:00:00,35,FEMALE,Chennai,New,1,Mobile,Direct,4.2,4,3,Electronics,Bluetooth Speaker,11097,Yes,9553,Yes,10,Yes,No,0,Credit Card,Express,,
SES502403,CUST11622,2026-04-25 00:00:00,36,MALE,Bangalore,Returning,11,Mobile,Google,9.4,8,3,Electronics,Power Bank,15271,No,0,Yes,20,Yes,No,0,UPI,Standard,,
SES501671,CUST11846,2025-05-13 00:00:00,33,FEMALE,Chennai,Returning,14,Mobile,Facebook,9.9,8,4,Fashion,Jeans,2222,Yes,4139,Yes,25,Yes,No,0,Debit Card,Standard,,
SES503438,CUST11674,2025-01-28 00:00:00,31,MALE,Bangalore,Returning,8,Mobile,YouTube,6.2,12,3,Home & Kitchen,Bedsheet,7437,Yes,16288,No,0,No,No,0,Cash on Delivery,Standard,,
SES503489,CUST10505,2026-03-13 00:00:00,29,MALE,Mumbai,Returning,8,Desktop,Email,23,7,4,Beauty,Face Wash,1758,Yes,3832,Yes,20,Yes,No,0,Debit Card,Standard,,
SES503194,CUST10452,2026-03-10 00:00:00,28,MALE,Hyderabad,New,0,Mobile,Email,10.1,5,2,Books,Self Help Book,759,No,0,Yes,25,Yes,Yes,1030,UPI,Standard,3.7,4.5
SES505186,CUST11434,2026-03-26 00:00:00,41,MALE,Jaipur,Returning,4,Desktop,YouTube,9.4,10,3,Books,Academic Book,2300,No,0,Yes,15,Yes,No,0,UPI,Standard,,
SES501653,CUST10373,2026-04-20 00:00:00,40,MALE,Delhi,Returning,4,Tablet,Instagram,8.8,4,5,Fashion,Sneakers,871,No,0,Yes,30,Yes,No,0,UPI,Standard,,
SES500784,CUST10376,2025-10-15 00:00:00,55,MALE,Mumbai,New,0,Desktop,Direct,12,9,3,Electronics,Wireless Earbuds,26973,No,0,No,0,No,No,0,Credit Card,Standard,,
SES505229,CUST10130,2025-10-31 00:00:00,19,FEMALE,Pune,Returning,8,Desktop,Direct,23.8,6,3,Electronics,Power Bank,29279,Yes,72215,Yes,15,Yes,No,0,Wallet,Express,,
SES500713,CUST11990,2025-04-03 00:00:00,35,FEMALE,Chennai,Returning,14,Desktop,Instagram,4.7,9,6,Home & Kitchen,Bedsheet,2982,Yes,5356,No,0,No,Yes,3559,Credit Card,Standard,3.2,2.8
SES505009,CUST12051,2026-03-26 00:00:00,34,FEMALE,Kolkata,Returning,13,Tablet,Referral,5.2,8,6,Beauty,Face Wash,3564,No,0,No,0,No,No,0,UPI,Same Day,,
SES505653,CUST11217,2025-12-02 00:00:00,32,MALE,Delhi,New,0,Mobile,YouTube,9,6,4,Sports,Running Shoes,1572,Yes,1453,No,0,No,No,0,Credit Card,Standard,,
SES500995,CUST10736,2025-05-16 00:00:00,18,FEMALE,Chennai,New,0,Mobile,Referral,4.5,4,2,Sports,Running Shoes,11873,No,0,No,0,No,No,0,Credit Card,Express,,
SES502543,CUST10771,2025-05-25 00:00:00,33,MALE,Mumbai,Returning,6,Tablet,Direct,15.2,8,3,Electronics,Power Bank,32101,No,0,Yes,25,Yes,No,0,Wallet,Standard,,
SES501420,CUST10459,2025-09-21 00:00:00,25,FEMALE,Hyderabad,New,1,Desktop,YouTube,6,5,3,Sports,Dumbbells,502,No,0,Yes,15,Yes,No,0,Cash on Delivery,Standard,,
SES505997,CUST11931,2025-01-22 00:00:00,41,MALE,Mumbai,Returning,11,Mobile,Direct,16.9,2,6,Beauty,Shampoo,443,Yes,450,Yes,15,Yes,Yes,618,Credit Card,Same Day,4.1,4.2
SES504913,CUST10653,2025-05-31 00:00:00,37,FEMALE,Delhi,New,0,Mobile,Google,5.6,8,1,Electronics,Headphones,28552,No,0,Yes,25,Yes,No,0,Credit Card,Express,,
SES501372,CUST12044,2026-05-21 00:00:00,18,FEMALE,Bangalore,Returning,5,Mobile,Google,17,4,6,Beauty,Lipstick,4154,No,0,Yes,5,Yes,No,0,UPI,Standard,,
SES505290,CUST10567,2025-08-17 00:00:00,28,FEMALE,Kolkata,New,1,Desktop,Email,9.4,6,5,Electronics,Smart Watch,1113,No,0,No,0,No,No,0,UPI,Express,,
SES500684,CUST11216,2026-01-27 00:00:00,40,MALE,Jaipur,Returning,7,Mobile,Instagram,7.3,8,2,Fashion,Jeans,3600,No,0,Yes,10,Yes,Yes,5857,UPI,Standard,3.2,3.7
SES500009,CUST10331,2026-01-01 00:00:00,48,FEMALE,Mumbai,Returning,7,Mobile,Instagram,3.7,14,2,Books,Biography,1371,No,0,No,0,No,No,0,UPI,Standard,,
SES503199,CUST10375,2025-02-28 00:00:00,37,MALE,Mumbai,Returning,12,Mobile,YouTube,14.3,8,6,Home & Kitchen,Storage Box,11523,No,0,No,0,No,No,0,Credit Card,Standard,,
SES504056,CUST11450,2025-01-27 00:00:00,27,MALE,Lucknow,New,1,Desktop,Email,5,10,2,Home & Kitchen,Storage Box,4585,No,0,No,0,No,No,0,Cash on Delivery,Express,,
SES505989,CUST10525,2025-07-05 00:00:00,23,MALE,Delhi,New,0,Desktop,Instagram,11.7,12,2,Books,Self Help Book,320,No,0,No,0,No,No,0,Debit Card,Express,,
SES503648,CUST11685,2025-12-17 00:00:00,27,FEMALE,Mumbai,New,0,Mobile,Instagram,6.1,7,3,Home & Kitchen,Bedsheet,13253,No,0,No,0,No,No,0,Debit Card,Standard,,
SES500626,CUST11907,2025-05-13 00:00:00,25,MALE,Kolkata,New,0,Mobile,Google,9.8,11,2,Fashion,Sneakers,1066,No,0,Yes,15,No,No,0,Credit Card,Express,,
SES501159,CUST12042,2025-05-05 00:00:00,31,MALE,Chennai,New,0,Mobile,Email,4.4,4,2,Home & Kitchen,Table Lamp,3390,No,0,Yes,20,Yes,No,0,Credit Card,Standard,,
SES504447,CUST10936,2026-01-15 00:00:00,39,MALE,Mumbai,New,0,Mobile,Referral,9,6,5,Books,Self Help Book,2474,No,0,Yes,10,Yes,No,0,Wallet,Standard,,
SES503892,CUST11017,2025-05-24 00:00:00,38,MALE,Kolkata,New,0,Desktop,Facebook,11.8,5,5,Electronics,Wireless Earbuds,13535,Yes,33304,Yes,25,Yes,No,0,Credit Card,Standard,,
SES502575,CUST10360,2026-05-17 00:00:00,41,FEMALE,Chennai,Returning,10,Desktop,Direct,10,6,4,Fashion,Sneakers,3830,No,0,No,0,No,No,0,Credit Card,Express,,
SES500427,CUST10076,2025-10-20 00:00:00,31,FEMALE,Mumbai,Returning,3,Mobile,Email,19.7,7,3,Fashion,Sneakers,2143,No,0,No,0,No,No,0,Debit Card,Standard,,
SES500034,CUST11298,2025-03-24 00:00:00,45,MALE,Lucknow,New,0,Mobile,Direct,7.7,5,2,Electronics,Power Bank,11165,No,0,No,0,No,No,0,UPI,Standard,,
SES501766,CUST10286,2025-08-04 00:00:00,37,MALE,Jaipur,New,0,Desktop,Facebook,17.6,7,1,Electronics,Bluetooth Speaker,2121,Yes,5219,No,0,No,No,0,UPI,Standard,,
SES500045,CUST11956,2025-06-20 00:00:00,30,FEMALE,Pune,New,0,Mobile,Google,10.3,8,5,Sports,Running Shoes,1671,No,0,Yes,10,Yes,No,0,cash on delivery,Standard,,
SES503787,CUST11106,2025-01-08 00:00:00,32,FEMALE,Lucknow,Returning,4,Mobile,Instagram,5.8,7,2,Electronics,Smart Watch,23400,No,0,No,0,No,No,0,Net Banking,Standard,,
SES500682,CUST11532,2025-11-22 00:00:00,53,FEMALE,Pune,Returning,7,Desktop,Referral,7,7,6,Fashion,Jacket,1503,Yes,2157,No,0,No,No,0,UPI,Standard,,
SES502896,CUST10884,2025-04-20 00:00:00,24,FEMALE,Jaipur,New,1,Mobile,YouTube,6.6,4,3,Electronics,Power Bank,5139,No,0,Yes,20,No,No,0,Cash on Delivery,Express,,
SES504412,CUST10164,2026-05-28 00:00:00,36,MALE,Mumbai,Returning,3,Desktop,Email,10,4,3,Fashion,Sneakers,609,Yes,820,No,0,No,Yes,1126,Net Banking,Standard,4.1,5
